MOBILE;1;NAVIRE;5;15;795;1066
MOBILE;2;NAVIRE;15;14;795;1066
MOBILE;3;NAVIRE;5;45;865;1066
MOBILE;4;NAVIRE;12;50;865;1066
MOBILE;5;NAVIRE;3;8;795;1066
MOBILE;6;NAVIRE;28;19;865;1066
MOBILE;7;PERSONNAGE;12;32;865;1066
MOBILE;8;PERSONNAGE;13;29;865;1066
MOBILE;9;PERSONNAGE;18;35;865;1066
MOBILE;10;PERSONNAGE;22;30;878;1066
MOBILE;11;PERSONNAGE;28;35;886;1066
MOBILE;12;PERSONNAGE;30;42;886;1066
MOBILE;13;PERSONNAGE;21;2;795;1066

ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0

ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1

ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;1;0
