MOBILE;1;NAVIRE;31;41
MOBILE;2;NAVIRE;38;30
MOBILE;3;NAVIRE;34;77
MOBILE;4;NAVIRE;28;72
MOBILE;5;NAVIRE;20;75
MOBILE;6;NAVIRE;25;80
MOBILE;7;NAVIRE;10;85
MOBILE;8;NAVIRE;63;85
MOBILE;9;NAVIRE;65;78
MOBILE;10;NAVIRE;0;10
MOBILE;11;PERSONNAGE;5;14
MOBILE;12;PERSONNAGE;16;100
MOBILE;13;PERSONNAGE;20;110
MOBILE;14;PERSONNAGE;30;93
MOBILE;15;PERSONNAGE;40;81
MOBILE;16;PERSONNAGE;38;72
MOBILE;17;PERSONNAGE;30;54
MOBILE;18;PERSONNAGE;25;58
MOBILE;19;PERSONNAGE;60;65
MOBILE;20;PERSONNAGE;35;127
MOBILE;21;PERSONNAGE;44;115
MOBILE;22;PERSONNAGE;42;95
MOBILE;23;NAVIRE;45;15
MOBILE;24;NAVIRE;25;10
MOBILE;25;NAVIRE;55;20
MOBILE;26;PERSONNAGE;6;11
MOBILE;27;PERSONNAGE;43;78
MOBILE;28;PERSONNAGE;53;88
MOBILE;29;PERSONNAGE;18;105

ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;-1;0

ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1

ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;0;1
