MOBILE;1;NAVIRE;3;2
MOBILE;2;NAVIRE;15;2
MOBILE;3;NAVIRE;25;2
MOBILE;4;NAVIRE;20;9
MOBILE;5;PERSONNAGE;11;14
MOBILE;6;PERSONNAGE;22;13
MOBILE;7;PERSONNAGE;15;30
MOBILE;8;PERSONNAGE;28;33
MOBILE;9;PERSONNAGE;10;52
MOBILE;10;PERSONNAGE;20;52
MOBILE;11;PERSONNAGE;5;28
MOBILE;12;PERSONNAGE;5;52

ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0

ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1

ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;-1;0
ACTION;3;DEPLACEMENT;-1;0

ACTION;4;DEPLACEMENT;1;0
ACTION;4;DEPLACEMENT;1;0
ACTION;4;DEPLACEMENT;-1;0
ACTION;4;DEPLACEMENT;-1;0

ACTION;5;DEPLACEMENT;0;1
ACTION;5;DEPLACEMENT;1;0
ACTION;5;DEPLACEMENT;0;-1
ACTION;5;DEPLACEMENT;-1;0

ACTION;6;DEPLACEMENT;0;1
ACTION;6;DEPLACEMENT;1;0
ACTION;6;DEPLACEMENT;0;-1
ACTION;6;DEPLACEMENT;-1;0

ACTION;7;DEPLACEMENT;0;1
ACTION;7;DEPLACEMENT;0;1
ACTION;7;DEPLACEMENT;0;1
ACTION;7;DEPLACEMENT;1;0
ACTION;7;DEPLACEMENT;1;0
ACTION;7;DEPLACEMENT;0;-1
ACTION;7;DEPLACEMENT;0;-1
ACTION;7;DEPLACEMENT;0;-1
ACTION;7;DEPLACEMENT;-1;0
ACTION;7;DEPLACEMENT;-1;0

ACTION;8;DEPLACEMENT;0;1
ACTION;8;DEPLACEMENT;0;1
ACTION;8;DEPLACEMENT;0;1
ACTION;8;DEPLACEMENT;1;0
ACTION;8;DEPLACEMENT;0;-1
ACTION;8;DEPLACEMENT;0;-1
ACTION;8;DEPLACEMENT;0;-1
ACTION;8;DEPLACEMENT;-1;0

ACTION;9;DEPLACEMENT;0;1
ACTION;9;DEPLACEMENT;0;1
ACTION;9;DEPLACEMENT;0;1
ACTION;9;DEPLACEMENT;1;0
ACTION;9;DEPLACEMENT;1;0
ACTION;9;DEPLACEMENT;0;-1
ACTION;9;DEPLACEMENT;0;-1
ACTION;9;DEPLACEMENT;0;-1
ACTION;9;DEPLACEMENT;-1;0
ACTION;9;DEPLACEMENT;-1;0

ACTION;10;DEPLACEMENT;0;1
ACTION;10;DEPLACEMENT;0;1
ACTION;10;DEPLACEMENT;1;0
ACTION;10;DEPLACEMENT;1;0
ACTION;10;DEPLACEMENT;0;-1
ACTION;10;DEPLACEMENT;0;-1
ACTION;10;DEPLACEMENT;-1;0
ACTION;10;DEPLACEMENT;-1;0
ACTION;11;DEPLACEMENT;0;1
ACTION;11;DEPLACEMENT;0;1
ACTION;11;DEPLACEMENT;1;0
ACTION;11;DEPLACEMENT;0;-1
ACTION;11;DEPLACEMENT;0;-1
ACTION;11;DEPLACEMENT;-1;0
ACTION;12;DEPLACEMENT;0;1
ACTION;12;DEPLACEMENT;0;1
ACTION;12;DEPLACEMENT;1;0
ACTION;12;DEPLACEMENT;0;-1
ACTION;12;DEPLACEMENT;0;-1
ACTION;12;DEPLACEMENT;-1;0
