MOBILE;1;NAVIRE;3;25
MOBILE;2;NAVIRE;29;30
MOBILE;3;NAVIRE;18;2
MOBILE;4;PERSONNAGE;25;11
MOBILE;5;PERSONNAGE;11;23
MOBILE;6;PERSONNAGE;18;17
MOBILE;7;PERSONNAGE;17;53

ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;0;1
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;1;0
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;0;-1
ACTION;1;DEPLACEMENT;-1;0
ACTION;1;DEPLACEMENT;-1;0

ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;0;1
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;-1;0
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;0;-1
ACTION;2;DEPLACEMENT;1;0
ACTION;2;DEPLACEMENT;1;0

ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;1;0
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;0;1
ACTION;3;DEPLACEMENT;-1;0
ACTION;3;DEPLACEMENT;-1;0
ACTION;3;DEPLACEMENT;-1;0
ACTION;3;DEPLACEMENT;0;-1
ACTION;3;DEPLACEMENT;0;-1

ACTION;4;DEPLACEMENT;0;-1
ACTION;4;DEPLACEMENT;-1;0
ACTION;4;DEPLACEMENT;-1;0
ACTION;4;DEPLACEMENT;0;1
ACTION;4;DEPLACEMENT;1;0
ACTION;4;DEPLACEMENT;1;0

ACTION;5;DEPLACEMENT;0;1
ACTION;5;DEPLACEMENT;0;1
ACTION;5;DEPLACEMENT;1;0
ACTION;5;DEPLACEMENT;1;0
ACTION;5;DEPLACEMENT;0;-1
ACTION;5;DEPLACEMENT;0;-1
ACTION;5;DEPLACEMENT;-1;0
ACTION;5;DEPLACEMENT;-1;0

ACTION;6;DEPLACEMENT;0;1
ACTION;6;DEPLACEMENT;0;1
ACTION;6;DEPLACEMENT;1;0
ACTION;6;DEPLACEMENT;1;0
ACTION;6;DEPLACEMENT;0;-1
ACTION;6;DEPLACEMENT;0;-1
ACTION;6;DEPLACEMENT;-1;0
ACTION;6;DEPLACEMENT;-1;0

ACTION;7;DEPLACEMENT;0;-1
ACTION;7;DEPLACEMENT;0;-1
ACTION;7;DEPLACEMENT;1;0
ACTION;7;DEPLACEMENT;1;0
ACTION;7;DEPLACEMENT;0;1
ACTION;7;DEPLACEMENT;0;1
ACTION;7;DEPLACEMENT;-1;0
ACTION;7;DEPLACEMENT;-1;0
